Order_ID,Order_Date,Customer,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Channel
SO001361,2022-09-25,Barbara Bello,Abuja,Electronics,Keyboard,5,1075,0.05,5106.25,3205.4,1900.85,Online
SO001362,2023-06-11,Ada Wilson,Cape Town,Electronics,Printer,1,1351,0,1351,776.06,574.94,Retail
SO001363,2025-03-13,Charles Musa,Dubai,Accessories,Headphones,7,1502,0.1,9462.6,5369.73,4092.87,Wholesale
SO001364,2023-12-01,Tunde Ibrahim,Accra,Electronics,Keyboard,1,875,0,875,511.62,363.38,Online
SO001365,2023-06-16,Mary Thomas,Cape Town,Accessories,Printer,5,584,0.2,2336.0,1849.65,486.35,Retail
SO001366,2025-04-15,Blessing Williams,Johannesburg,Mobile,Tablet,7,739,0.05,4914.35,3985.17,929.18,Retail
SO001367,2025-03-05,Tunde Davis,Abuja,Office,Laptop,3,201,0,603,480.74,122.26,Retail
SO001368,2023-01-01,Thomas Mensah,Enugu,Accessories,Laptop,5,1388,0.1,6246.0,3590.97,2655.03,Retail
SO001369,2024-02-07,Karen Miller,Cape Town,Office,Monitor,5,257,0.15,1092.25,871.5,220.75,Retail
SO001370,2024-04-30,James Okoye,Kano,Electronics,Monitor,2,203,0.15,345.1,242.38,102.72,Online
SO001371,2023-07-12,Sarah Smith,Cape Town,Electronics,Power Bank,3,846,0,2538,1611.78,926.22,Wholesale
SO001372,2023-05-10,Charles Mensah,Johannesburg,Computing,Printer,5,1310,0.05,6222.5,4166.42,2056.08,Wholesale
SO001373,2024-05-17,James Miller,New York,Office,External SSD,4,1548,0.1,5572.8,3603.29,1969.51,Retail
SO001374,2025-02-05,Fatima Thomas,Nairobi,Mobile,Headphones,7,1350,0,9450,5754.63,3695.37,Retail
SO001375,2022-03-10,Fatima Anderson,Kano,Computing,Office Chair,5,1193,0.15,5070.25,3044.94,2025.31,Retail
SO001376,2022-07-23,Ibrahim Williams,Johannesburg,Office,Office Chair,1,291,0.1,261.9,165.93,95.97,Retail
SO001377,2023-02-17,Tunde Okafor,London,Electronics,Keyboard,7,1583,0,11081,7912.26,3168.74,Retail
SO001378,2023-12-05,John Okoye,Port Harcourt,Computing,Laptop,8,589,0.15,4005.2,3252.29,752.91,Retail
SO001379,2024-06-29,Barbara Ogunleye,Enugu,Office,Router,3,1622,0.05,4622.7,3122.81,1499.89,Retail
SO001380,2024-08-21,Ada Adebayo,Johannesburg,Computing,Router,2,911,0.2,1457.6,1118.95,338.65,Retail
SO001381,2025-11-02,William Anderson,Lagos,Accessories,External SSD,7,1531,0,10717,7040.99,3676.01,Retail
SO001382,2024-10-05,Elizabeth Mensah,New York,Electronics,Laptop,6,307,0,1842,1345.12,496.88,Wholesale
SO001383,2025-06-06,James Eze,Kano,Accessories,Headphones,7,1555,0,10885,7559.85,3325.15,Wholesale
SO001384,2025-06-11,Ada Anderson,Nairobi,Computing,Smartphone,3,1565,0.2,3756.0,2275.92,1480.08,Retail
SO001385,2024-11-22,Joseph Miller,Abuja,Computing,Printer,4,1256,0,5024,3295.42,1728.58,Wholesale
SO001386,2025-09-04,Elizabeth Adeyemi,Lagos,Office,Office Chair,7,525,0,3675,2186.54,1488.46,Online
SO001387,2024-05-05,David Anderson,Accra,Electronics,Webcam,8,1415,0,11320,8539.25,2780.75,Online
SO001388,2025-09-18,Chinedu Wilson,Ibadan,Computing,Tablet,3,1298,0,3894,2335.78,1558.22,Wholesale
SO001389,2022-03-11,Blessing Ogunleye,Kano,Accessories,Keyboard,3,36,0.2,86.4,55.88,30.52,Online
SO001390,2025-10-14,Charles Brown,Ibadan,Accessories,Webcam,8,558,0.05,4240.8,3252.45,988.35,Wholesale
SO001391,2023-05-08,Karen Ibrahim,Nairobi,Computing,Desk,5,1475,0,7375,4284.17,3090.83,Retail
SO001392,2022-03-27,Chinedu Williams,Benin City,Computing,Tablet,1,1330,0.05,1263.5,924.49,339.01,Retail
SO001393,2025-03-25,Jessica Davis,Kano,Mobile,USB Hub,7,1502,0,10514,8536.18,1977.82,Retail
SO001394,2023-03-21,Joseph Johnson,London,Mobile,Router,8,1168,0,9344,6841.23,2502.77,Online
SO001395,2024-03-24,Thomas Smith,London,Office,Office Chair,4,1560,0,6240,4959.69,1280.31,Online
SO001396,2022-04-18,Susan Anderson,Cape Town,Accessories,Keyboard,6,543,0,3258,2480.96,777.04,Wholesale
SO001397,2025-08-21,Sarah Thomas,Kano,Office,Headphones,2,1091,0.2,1745.6,1089.18,656.42,Online
SO001398,2022-06-28,Linda Davis,Toronto,Mobile,Monitor,2,1166,0.05,2215.4,1417.86,797.54,Wholesale
SO001399,2023-07-22,David Eze,Toronto,Computing,Desk,3,870,0.05,2479.5,2011.49,468.01,Wholesale
SO001400,2024-09-15,Yusuf Davis,Port Harcourt,Electronics,Office Chair,2,1428,0.15,2427.6,1581.38,846.22,Online
SO001401,2023-03-13,Ibrahim Musa,Toronto,Accessories,Monitor,3,1575,0.15,4016.25,2980.56,1035.69,Retail
SO001402,2025-08-16,Mary Davis,Abuja,Computing,Office Chair,3,1387,0,4161,3011.3,1149.7,Retail
SO001403,2022-12-27,Robert Bello,Accra,Accessories,Smartphone,5,1533,0.15,6515.25,5308.23,1207.02,Retail
SO001404,2023-01-29,Blessing Thomas,Lagos,Office,Headphones,4,1097,0.15,3729.8,2214.33,1515.47,Retail
SO001405,2023-09-13,James Ogunleye,Benin City,Electronics,Smartphone,7,1543,0.1,9720.9,7513.03,2207.87,Wholesale
SO001406,2023-07-21,Charles Davis,Toronto,Mobile,Webcam,5,1579,0,7895,6068.48,1826.52,Retail
SO001407,2023-01-29,Linda Williams,Cape Town,Computing,Smartphone,5,896,0,4480,3265.41,1214.59,Wholesale
SO001408,2022-01-23,Ibrahim Brown,London,Accessories,External SSD,1,1403,0.2,1122.4,839.34,283.06,Wholesale
SO001409,2023-03-17,Elizabeth Wilson,Nairobi,Office,Tablet,5,1599,0,7995,6037.12,1957.88,Online
SO001410,2025-09-11,Ngozi Adeyemi,Toronto,Accessories,Laptop,4,1759,0.2,5628.8,3392.4,2236.4,Wholesale
SO001411,2024-12-24,Jessica Williams,Cape Town,Office,Monitor,6,721,0.15,3677.1,2680.58,996.52,Wholesale
SO001412,2025-02-03,Thomas Smith,Toronto,Electronics,Keyboard,2,1062,0.1,1911.6,1513.96,397.64,Wholesale
SO001413,2022-10-18,Patricia Jones,Port Harcourt,Computing,Laptop,3,1436,0.05,4092.6,2608.45,1484.15,Wholesale
SO001414,2022-10-19,Linda Williams,Toronto,Accessories,Tablet,7,1270,0,8890,5646.14,3243.86,Wholesale
SO001415,2022-04-02,Tunde Thomas,Benin City,Computing,Laptop,2,494,0.05,938.6,762.6,176.0,Wholesale
SO001416,2022-10-30,Thomas Brown,Benin City,Mobile,Smartphone,1,950,0.05,902.5,671.24,231.26,Online
SO001417,2025-10-10,William Okafor,Accra,Office,Desk,4,996,0,3984,3235.81,748.19,Wholesale
SO001418,2024-05-12,Chinedu Smith,Abuja,Accessories,Tablet,5,1120,0.15,4760.0,3060.31,1699.69,Retail
SO001419,2024-12-09,Joseph Ibrahim,Abuja,Computing,Headphones,7,615,0.05,4089.75,2621.97,1467.78,Online
SO001420,2025-03-28,Daniel Jones,Enugu,Electronics,Router,7,1754,0,12278,7594.12,4683.88,Retail
SO001421,2025-06-18,Michael Miller,New York,Electronics,External SSD,6,1512,0.1,8164.8,5844.17,2320.63,Retail
SO001422,2022-05-14,Robert Okafor,Benin City,Office,Laptop,2,703,0.05,1335.7,737.43,598.27,Wholesale
SO001423,2025-10-18,William Anderson,Enugu,Accessories,Mouse,3,950,0.15,2422.5,1558.1,864.4,Wholesale
SO001424,2023-07-08,Tunde Mensah,Toronto,Computing,Headphones,4,1066,0.1,3837.6,3032.87,804.73,Online
SO001425,2025-07-30,Aisha Ogunleye,London,Electronics,Mouse,3,1388,0.1,3747.6,2224.55,1523.05,Wholesale
SO001426,2023-05-24,Robert Ogunleye,Johannesburg,Mobile,Desk,1,180,0,180,120.42,59.58,Wholesale
SO001427,2022-09-15,James Ogunleye,Dubai,Electronics,Router,1,615,0.1,553.5,325.21,228.29,Wholesale
SO001428,2022-01-12,Charles Eze,Port Harcourt,Office,Webcam,2,1492,0,2984,1900.04,1083.96,Wholesale
SO001429,2022-05-13,Emeka Williams,London,Accessories,Tablet,6,612,0.2,2937.6,1867.26,1070.34,Retail
SO001430,2023-12-27,Aisha Brown,Benin City,Accessories,Tablet,5,1268,0.1,5706.0,4517.87,1188.13,Wholesale
SO001431,2023-07-17,Ngozi Miller,Toronto,Computing,Monitor,8,816,0.05,6201.6,4400.33,1801.27,Wholesale
SO001432,2025-05-19,Ibrahim Jones,Johannesburg,Electronics,Monitor,5,761,0,3805,2551.49,1253.51,Wholesale
SO001433,2025-10-21,Patricia Okoye,Johannesburg,Computing,Tablet,8,863,0.05,6558.8,5197.69,1361.11,Online
SO001434,2022-10-28,Tunde Brown,London,Electronics,Mouse,7,265,0.05,1762.25,1067.67,694.58,Wholesale
SO001435,2025-09-13,Jennifer Eze,Nairobi,Electronics,Tablet,4,179,0.1,644.4,506.49,137.91,Wholesale
SO001436,2024-06-20,Susan Okafor,New York,Accessories,Printer,5,499,0.05,2370.25,1453.28,916.97,Wholesale
SO001437,2022-10-26,Robert Eze,Nairobi,Computing,Laptop,7,371,0.05,2467.15,1863.12,604.03,Online
SO001438,2023-04-21,Linda Mensah,Johannesburg,Accessories,Office Chair,6,1092,0.15,5569.2,4029.23,1539.97,Online
SO001439,2022-11-12,Emeka Williams,Dubai,Accessories,Tablet,6,101,0.2,484.8,324.38,160.42,Online
SO001440,2025-04-20,Ibrahim Bello,Accra,Electronics,Webcam,5,473,0.05,2246.75,1515.32,731.43,Online
SO001441,2024-06-23,Ngozi Okoye,Cape Town,Office,Smartphone,7,350,0,2450,1950.28,499.72,Wholesale
SO001442,2022-08-12,Joseph Williams,London,Electronics,Smartphone,5,1203,0.1,5413.5,3466.85,1946.65,Retail
SO001443,2024-12-03,Jessica Williams,London,Computing,Mouse,6,142,0,852,567.17,284.83,Wholesale
SO001444,2024-10-30,Tunde Adebayo,Lagos,Accessories,USB Hub,3,788,0.2,1891.2,1308.3,582.9,Wholesale
SO001445,2025-03-05,David Okafor,Port Harcourt,Computing,Printer,2,98,0.15,166.6,120.06,46.54,Online
SO001446,2024-03-22,Jessica Wilson,Nairobi,Office,Headphones,4,1743,0.05,6623.4,4720.24,1903.16,Retail
SO001447,2022-04-19,Jessica Williams,Nairobi,Computing,Office Chair,8,313,0.15,2128.4,1448.09,680.31,Wholesale
SO001448,2023-02-23,John Williams,Kano,Electronics,External SSD,8,424,0.2,2713.6,1577.42,1136.18,Retail
SO001449,2025-02-23,Ibrahim Johnson,Johannesburg,Accessories,Tablet,5,1387,0.2,5548.0,3088.43,2459.57,Wholesale
SO001450,2023-05-22,Sarah Thomas,Cape Town,Office,Keyboard,1,319,0.05,303.05,202.25,100.8,Online
SO001451,2023-05-25,Joseph Smith,Port Harcourt,Mobile,Tablet,2,1027,0,2054,1166.06,887.94,Retail
SO001452,2023-04-15,Barbara Anderson,Kano,Mobile,Printer,3,1618,0.2,3883.2,3127.64,755.56,Retail
SO001453,2022-08-06,Jennifer Ibrahim,Lagos,Mobile,Webcam,2,555,0.05,1054.5,722.43,332.07,Online
SO001454,2025-10-02,Jennifer Bello,Benin City,Office,USB Hub,2,886,0.2,1417.6,896.51,521.09,Online
SO001455,2023-08-28,Ada Davis,Toronto,Accessories,Keyboard,2,1343,0.2,2148.8,1552.65,596.15,Online
SO001456,2024-06-07,Robert Okafor,Johannesburg,Electronics,Power Bank,2,459,0.2,734.4,601.11,133.29,Online
SO001457,2022-02-27,Susan Wilson,New York,Electronics,Router,4,752,0,3008,2102.66,905.34,Retail
SO001458,2024-04-04,Tunde Davis,Lagos,Mobile,Power Bank,5,555,0,2775,2065.84,709.16,Retail
SO001459,2025-03-06,Emeka Okafor,New York,Accessories,USB Hub,2,223,0.15,379.1,307.64,71.46,Retail
SO001460,2022-10-31,Sarah Wilson,Johannesburg,Office,USB Hub,2,539,0.1,970.2,586.48,383.72,Online
SO001461,2023-10-19,Ngozi Anderson,New York,Computing,Monitor,1,1095,0,1095,883.03,211.97,Online
SO001462,2023-12-27,Karen Ibrahim,Nairobi,Electronics,Tablet,7,1450,0.2,8120.0,6363.15,1756.85,Online
SO001463,2022-04-26,Michael Adebayo,Toronto,Accessories,Tablet,4,1589,0,6356,3800.84,2555.16,Online
SO001464,2023-04-09,Susan Davis,Lagos,Accessories,Keyboard,5,58,0.2,232.0,178.77,53.23,Online
SO001465,2023-06-18,Sarah Jones,Lagos,Office,Tablet,2,1142,0.2,1827.2,1302.36,524.84,Wholesale
SO001466,2023-07-08,Barbara Eze,Benin City,Electronics,Webcam,8,766,0.1,5515.2,3122.28,2392.92,Online
SO001467,2025-01-11,Charles Ibrahim,Enugu,Electronics,Webcam,3,1561,0.2,3746.4,2400.49,1345.91,Online
SO001468,2024-11-10,Jessica Okafor,Benin City,Electronics,Router,5,1695,0,8475,4895.55,3579.45,Online
SO001469,2023-08-27,Emeka Thomas,Abuja,Computing,Power Bank,4,1634,0,6536,5332.69,1203.31,Retail
SO001470,2024-12-09,Patricia Okoye,Toronto,Office,Webcam,4,1458,0.05,5540.4,3253.4,2287.0,Retail
SO001471,2023-12-25,Daniel Musa,Dubai,Office,Mouse,6,188,0.1,1015.2,797.73,217.47,Wholesale
SO001472,2024-12-01,Joseph Brown,Enugu,Office,Headphones,5,552,0,2760,2120.32,639.68,Retail
SO001473,2025-05-06,Fatima Okafor,Lagos,Mobile,Tablet,5,353,0,1765,1323.7,441.3,Retail
SO001474,2022-01-28,Sarah Eze,Nairobi,Office,Headphones,1,1463,0.05,1389.85,949.94,439.91,Online
SO001475,2025-02-24,David Miller,Dubai,Office,Laptop,6,1156,0,6936,4562.32,2373.68,Online
SO001476,2023-12-21,Mary Adebayo,Enugu,Office,Tablet,6,479,0.2,2299.2,1535.79,763.41,Retail
SO001477,2023-03-06,Emeka Mensah,Port Harcourt,Office,Webcam,8,1756,0,14048,11498.3,2549.7,Wholesale
SO001478,2022-08-31,Joseph Ibrahim,Abuja,Office,Printer,7,1548,0.05,10294.2,7018.96,3275.24,Online
SO001479,2023-08-07,Barbara Miller,Enugu,Office,Office Chair,6,343,0.05,1955.1,1507.83,447.27,Wholesale
SO001480,2024-11-26,Linda Bello,Accra,Office,Power Bank,1,94,0,94,53.94,40.06,Retail
SO001481,2022-05-11,Ibrahim Wilson,Cape Town,Accessories,Power Bank,2,781,0,1562,1106.7,455.3,Wholesale
SO001482,2022-07-15,Emeka Adeyemi,New York,Office,Printer,2,481,0.2,769.6,533.17,236.43,Online
SO001483,2022-12-28,Ibrahim Davis,Toronto,Electronics,Mouse,1,1151,0.05,1093.45,893.0,200.45,Wholesale
SO001484,2023-08-07,Ngozi Bello,Dubai,Office,Laptop,5,514,0,2570,1735.18,834.82,Wholesale
SO001485,2024-01-31,Jessica Ibrahim,Kano,Mobile,Webcam,2,799,0.1,1438.2,943.33,494.87,Wholesale
SO001486,2022-04-02,John Musa,New York,Mobile,Office Chair,4,596,0.15,2026.4,1167.85,858.55,Retail
SO001487,2025-05-07,Daniel Okoye,Abuja,Accessories,USB Hub,7,1230,0.15,7318.5,5711.11,1607.39,Online
SO001488,2024-06-18,Barbara Bello,Kano,Electronics,Mouse,5,816,0,4080,2306.63,1773.37,Wholesale
SO001489,2023-01-08,Sarah Thomas,Lagos,Mobile,Mouse,3,976,0,2928,1771.5,1156.5,Wholesale
SO001490,2022-03-04,John Eze,New York,Accessories,Power Bank,7,789,0,5523,3497.66,2025.34,Wholesale
SO001491,2023-04-02,Mary Johnson,New York,Electronics,Headphones,7,1094,0.05,7275.1,4350.72,2924.38,Retail
SO001492,2023-03-07,Ngozi Musa,Toronto,Accessories,Laptop,7,1374,0.15,8175.3,6682.83,1492.47,Online
SO001493,2023-04-23,Ada Jones,Abuja,Electronics,Webcam,2,1265,0.2,2024.0,1504.24,519.76,Online
SO001494,2024-02-17,Thomas Anderson,Abuja,Accessories,Printer,3,1437,0,4311,3228.66,1082.34,Retail
SO001495,2025-02-19,Blessing Okafor,London,Accessories,Printer,7,1228,0,8596,5777.19,2818.81,Online
SO001496,2022-08-25,Jessica Eze,Kano,Computing,Tablet,6,85,0.05,484.5,382.79,101.71,Retail
SO001497,2024-12-21,Fatima Adeyemi,Johannesburg,Accessories,Router,3,1697,0.05,4836.45,2957.17,1879.28,Online
SO001498,2024-05-26,Joseph Anderson,Dubai,Computing,Printer,8,310,0,2480,1382.29,1097.71,Retail
SO001499,2024-03-01,Michael Bello,Lagos,Office,Power Bank,4,1699,0.2,5436.8,3862.9,1573.9,Wholesale
SO001500,2022-09-04,Linda Mensah,Accra,Computing,Keyboard,3,497,0,1491,946.89,544.11,Online
SO001501,2022-05-10,Charles Brown,Enugu,Computing,Headphones,5,1577,0.1,7096.5,4434.85,2661.65,Retail
SO001502,2023-09-30,Karen Williams,London,Electronics,External SSD,5,1783,0.2,7132.0,4961.67,2170.33,Wholesale
SO001503,2023-09-15,John Okoye,Port Harcourt,Electronics,Webcam,7,935,0.15,5563.25,3307.96,2255.29,Online
SO001504,2022-08-07,Mary Adeyemi,Benin City,Accessories,Desk,5,1507,0.15,6404.75,4683.63,1721.12,Online
SO001505,2024-03-24,Aisha Okafor,Abuja,Mobile,Office Chair,4,390,0,1560,1270.75,289.25,Retail
SO001506,2025-01-04,Elizabeth Eze,Nairobi,Accessories,Laptop,3,1525,0.05,4346.25,3284.73,1061.52,Online
SO001507,2025-10-07,Yusuf Musa,Abuja,Office,Laptop,3,1512,0,4536,2797.04,1738.96,Wholesale
SO001508,2022-09-01,Yusuf Jones,Cape Town,Electronics,Office Chair,5,518,0.1,2331.0,1845.31,485.69,Retail
SO001509,2023-08-07,Susan Mensah,Lagos,Accessories,Webcam,5,1663,0,8315,6027.9,2287.1,Online
SO001510,2024-10-17,Barbara Okoye,Johannesburg,Mobile,Power Bank,1,1452,0.05,1379.4,1113.55,265.85,Retail
SO001511,2022-03-17,Elizabeth Smith,Toronto,Office,Router,6,536,0.1,2894.4,1689.57,1204.83,Wholesale
SO001512,2025-02-20,Yusuf Ibrahim,Toronto,Accessories,USB Hub,2,711,0,1422,1048.15,373.85,Wholesale
SO001513,2024-10-15,Sarah Adeyemi,Enugu,Office,USB Hub,8,1058,0.2,6771.2,5323.25,1447.95,Retail
SO001514,2023-07-09,Daniel Eze,Accra,Accessories,Headphones,4,753,0,3012,2158.28,853.72,Online
SO001515,2022-12-07,Mary Musa,London,Computing,Printer,2,424,0,848,607.44,240.56,Wholesale
SO001516,2025-05-17,Tunde Wilson,Abuja,Mobile,Router,5,492,0.15,2091.0,1296.0,795.0,Retail
SO001517,2024-12-13,Thomas Anderson,Benin City,Accessories,Keyboard,3,1260,0,3780,2364.0,1416.0,Retail
SO001518,2025-11-16,Emeka Mensah,Dubai,Office,Laptop,3,902,0.15,2300.1,1342.24,957.86,Online
SO001519,2023-06-18,Linda Williams,Kano,Office,Tablet,5,1541,0.05,7319.75,5093.34,2226.41,Retail
SO001520,2025-03-10,Mary Smith,New York,Computing,Webcam,7,121,0.05,804.65,558.57,246.08,Retail
SO001521,2023-04-27,Karen Mensah,Abuja,Mobile,External SSD,4,553,0.15,1880.2,1221.77,658.43,Online
SO001522,2022-01-08,Ngozi Ogunleye,Johannesburg,Mobile,Power Bank,1,1253,0,1253,765.81,487.19,Wholesale
SO001523,2022-12-03,Joseph Ibrahim,Lagos,Electronics,Monitor,8,751,0,6008,3560.63,2447.37,Wholesale
SO001524,2022-06-14,Patricia Adeyemi,Lagos,Computing,External SSD,8,1503,0,12024,8664.03,3359.97,Wholesale
SO001525,2022-01-12,Daniel Smith,Port Harcourt,Office,Laptop,7,64,0.2,358.4,257.75,100.65,Wholesale
SO001526,2024-07-10,Ibrahim Bello,Dubai,Office,Webcam,4,1609,0.2,5148.8,3409.37,1739.43,Wholesale
SO001527,2022-12-03,Ibrahim Thomas,Dubai,Mobile,Webcam,1,532,0.05,505.4,407.35,98.05,Retail
SO001528,2023-12-18,John Okafor,New York,Mobile,External SSD,3,1455,0.15,3710.25,2841.65,868.6,Retail
SO001529,2022-10-17,Karen Wilson,Kano,Electronics,Webcam,3,258,0.05,735.3,544.18,191.12,Wholesale
SO001530,2024-01-06,Mary Smith,Lagos,Electronics,Monitor,8,1280,0.05,9728.0,6485.82,3242.18,Wholesale
SO001531,2025-05-19,Jessica Johnson,Kano,Office,Webcam,2,273,0.05,518.7,424.17,94.53,Online
SO001532,2025-06-08,Thomas Jones,Nairobi,Electronics,Webcam,5,505,0.1,2272.5,1287.53,984.97,Wholesale
SO001533,2022-06-18,Robert Mensah,Lagos,Office,Webcam,6,1117,0,6702,4975.11,1726.89,Wholesale
SO001534,2022-04-06,Jennifer Jones,Port Harcourt,Accessories,Monitor,7,150,0,1050,644.61,405.39,Retail
SO001535,2022-05-13,Charles Musa,Nairobi,Accessories,Smartphone,7,373,0,2611,2072.96,538.04,Retail
SO001536,2022-04-29,Sarah Okoye,New York,Computing,Tablet,8,1450,0.05,11020.0,6501.4,4518.6,Online
SO001537,2025-10-24,Mary Ogunleye,Lagos,Accessories,Mouse,6,1797,0.05,10242.9,7677.27,2565.63,Retail
SO001538,2025-07-01,Jennifer Smith,Nairobi,Accessories,Keyboard,8,1457,0.2,9324.8,6583.73,2741.07,Online
SO001539,2025-08-26,Patricia Eze,New York,Electronics,Laptop,1,1521,0,1521,1207.67,313.33,Retail
SO001540,2024-12-08,Aisha Wilson,Lagos,Office,Monitor,8,661,0.1,4759.2,2874.6,1884.6,Wholesale
SO001541,2023-07-19,Robert Adebayo,Nairobi,Mobile,Power Bank,8,1512,0,12096,7866.05,4229.95,Retail
SO001542,2024-05-12,Fatima Davis,London,Computing,Desk,3,908,0.2,2179.2,1238.07,941.13,Wholesale
SO001543,2024-02-13,Ibrahim Ibrahim,Johannesburg,Mobile,Tablet,5,1775,0.2,7100.0,4964.73,2135.27,Online
SO001544,2025-02-28,Fatima Okafor,Port Harcourt,Computing,Tablet,6,460,0,2760,1808.95,951.05,Wholesale
SO001545,2023-07-28,Ada Adebayo,Kano,Electronics,Router,4,966,0,3864,2726.99,1137.01,Online
SO001546,2022-03-07,William Smith,Toronto,Computing,USB Hub,6,410,0.05,2337.0,1854.04,482.96,Retail
SO001547,2023-09-03,Barbara Davis,London,Computing,Desk,6,1340,0.15,6834.0,5120.74,1713.26,Retail
SO001548,2024-09-13,Blessing Jones,Toronto,Electronics,Monitor,3,1149,0.05,3274.65,2212.29,1062.36,Retail
SO001549,2024-03-24,Michael Jones,Benin City,Mobile,Laptop,6,1697,0.2,8145.6,5694.12,2451.48,Retail
SO001550,2024-01-30,Sarah Musa,Abuja,Electronics,External SSD,7,1722,0.05,11451.3,7234.7,4216.6,Online
SO001551,2023-07-06,Joseph Bello,Dubai,Accessories,Desk,6,1565,0.15,7981.5,5274.6,2706.9,Retail
SO001552,2025-06-10,William Jones,London,Office,Power Bank,8,1515,0,12120,9651.06,2468.94,Online
SO001553,2022-06-26,Tunde Musa,London,Electronics,Router,1,1795,0,1795,1446.25,348.75,Wholesale
SO001554,2025-10-11,Michael Johnson,New York,Electronics,Tablet,3,1135,0.15,2894.25,1979.34,914.91,Wholesale
SO001555,2025-10-15,Jessica Anderson,Ibadan,Electronics,Headphones,7,503,0,3521,2593.49,927.51,Online
SO001556,2025-11-23,Susan Musa,New York,Accessories,USB Hub,4,835,0.15,2839.0,1577.29,1261.71,Wholesale
SO001557,2025-03-13,Yusuf Thomas,Ibadan,Office,Desk,2,764,0,1528,911.25,616.75,Wholesale
SO001558,2025-08-28,Karen Smith,London,Office,Printer,6,330,0.2,1584.0,1222.68,361.32,Retail
SO001559,2024-08-23,Sarah Davis,Accra,Mobile,Router,2,1300,0.05,2470.0,1989.32,480.68,Wholesale
SO001560,2024-03-22,Sarah Okoye,New York,Mobile,External SSD,2,1045,0.15,1776.5,1423.12,353.38,Online
SO001561,2023-02-11,Thomas Musa,Kano,Mobile,Tablet,2,1077,0.05,2046.3,1600.95,445.35,Wholesale
SO001562,2022-12-15,Joseph Musa,London,Accessories,Tablet,5,454,0.15,1929.5,1420.65,508.85,Wholesale
SO001563,2024-05-07,Thomas Eze,Cape Town,Mobile,Office Chair,4,237,0.1,853.2,552.85,300.35,Wholesale
SO001564,2023-05-08,Karen Jones,Nairobi,Office,Printer,6,800,0.1,4320.0,2909.51,1410.49,Wholesale
SO001565,2025-02-04,Michael Okafor,Abuja,Accessories,Printer,5,1548,0.15,6579.0,3739.98,2839.02,Retail
SO001566,2025-09-17,Susan Anderson,Toronto,Accessories,Mouse,1,1738,0.2,1390.4,787.74,602.66,Wholesale
SO001567,2022-01-04,David Brown,Enugu,Accessories,Router,6,1167,0.05,6651.9,5158.38,1493.52,Online
SO001568,2025-07-20,Aisha Musa,Kano,Office,Router,8,1191,0.05,9051.6,6372.08,2679.52,Online
SO001569,2023-01-06,Linda Okafor,Dubai,Computing,Office Chair,6,991,0.05,5648.7,3478.61,2170.09,Wholesale
SO001570,2022-01-31,Jessica Okafor,Kano,Office,USB Hub,6,449,0.05,2559.3,1453.34,1105.96,Online
SO001571,2023-08-15,Robert Mensah,Lagos,Electronics,Power Bank,2,1271,0.1,2287.8,1496.92,790.88,Wholesale
SO001572,2022-09-17,Robert Johnson,Lagos,Office,Desk,6,1696,0.1,9158.4,6603.5,2554.9,Wholesale
SO001573,2022-12-09,Joseph Thomas,Port Harcourt,Mobile,Headphones,4,506,0.1,1821.6,1043.94,777.66,Retail
SO001574,2023-12-11,Charles Bello,Johannesburg,Accessories,Smartphone,4,1145,0,4580,3336.0,1244.0,Retail
SO001575,2024-03-08,Fatima Williams,London,Office,Smartphone,8,283,0.2,1811.2,1311.61,499.59,Retail
SO001576,2022-04-27,Robert Mensah,Port Harcourt,Accessories,Tablet,4,1082,0,4328,3524.52,803.48,Wholesale
SO001577,2022-08-19,Robert Anderson,Benin City,Electronics,Headphones,8,490,0,3920,2282.62,1637.38,Wholesale
SO001578,2025-04-17,Linda Jones,Cape Town,Mobile,Laptop,7,548,0.2,3068.8,2267.54,801.26,Retail
SO001579,2023-11-09,Barbara Okafor,Dubai,Office,Mouse,2,905,0.15,1538.5,981.59,556.91,Online
SO001580,2025-09-13,Charles Ogunleye,London,Accessories,USB Hub,4,533,0,2132,1716.11,415.89,Online
SO001581,2023-10-03,Robert Bello,Port Harcourt,Electronics,Laptop,7,1712,0.15,10186.4,7144.77,3041.63,Wholesale
SO001582,2024-07-22,Daniel Brown,New York,Electronics,Webcam,7,1372,0.15,8163.4,5558.01,2605.39,Retail
SO001583,2025-04-29,Michael Okoye,Abuja,Accessories,Router,8,560,0.2,3584.0,2500.21,1083.79,Online
SO001584,2024-12-31,Yusuf Johnson,Lagos,Accessories,Mouse,3,637,0,1911,1203.38,707.62,Retail
SO001585,2025-05-17,Daniel Adebayo,Dubai,Computing,Office Chair,5,851,0.05,4042.25,2307.55,1734.7,Wholesale
SO001586,2022-04-28,Jessica Miller,New York,Electronics,Office Chair,3,241,0.15,614.55,493.03,121.52,Wholesale
SO001587,2022-08-05,Michael Ibrahim,Dubai,Mobile,External SSD,5,893,0.15,3795.25,2227.34,1567.91,Wholesale
SO001588,2024-07-22,Sarah Smith,Dubai,Accessories,Headphones,5,1476,0,7380,4700.68,2679.32,Wholesale
SO001589,2022-03-16,Tunde Anderson,Nairobi,Mobile,Keyboard,4,1768,0.05,6718.4,4225.63,2492.77,Wholesale
SO001590,2025-04-29,Ibrahim Smith,Accra,Accessories,Headphones,3,1049,0,3147,1994.31,1152.69,Retail
